"","DocId","Date","Year","Source","category","Title","Text"
"2045","1420035191","19310630",1931,"The North China Herald","Feature, Article","H.M.S. POSEIDON RELIEF FUND","at Wayside Station Ushikusa Okawa 2 Kobayashi 2 Kido 2 Ashikawa 1 Hayasaka 1 Matsumoto 1 Kumagai 1 Kawashima 1 Tsunemi 1 Ikegami 1 Koyama 1 Matsuda 1 Ashizawa 1 Ogata 1 19.00 F- 50.00 Members of the Rotary Club 310,00 Miss Copley 5.00 Velicogna 10,00 Cerutti 10.00 Newsam 10.00 Five Upper Public School for Girls Yu Yuen Rd 12.00 and 10.00 Anonymous 20.00 10.00 1.00 France-Alsace-Lorraine 5.00 10.00 David Joh d 50 Brand 25 Piry 10 Kengelbacher 10 Stephan 5 Whitmore 2 Miss Johansson 2 104.00 6.09 Ipch 25 H' Churchyard 10.00 Proceeds of Mrs Lyle's Concert 1,466.60 Auction of bust of King George given by the Rotary Club and bought by the Chief of the Monthly Concerters 300.00 Shotter 10.00 Mr and Mrs Frank Ward 20.00, few members of the Shanghai Club 500.08 10.001 Total 35 10 ri'20 767.08 47 211 11 Mr and Mrs Cormac"
"2046","1420035311","19310901",1931,"The North China Herald","Feature, Article","SOCIAL AFFAIRS BUREAU","SOCIAL AFFAIRS BUREAU                 Important Work of Local Institution Address to Rotary Club There was good attendance of members and guests at the tiffin meeting of the Shanghai Rotary Club held on August 27 at the Old Carlton at which Mr Yokotake presided                 tn SOCIAL AFFAIRS BUREAU                 Important Work of Local Institution Address to Rotary Club                 There was good attendance of members and guests at the tiffin meeting of the Shanghai Rotary Club held on August 27 at the Old Carlton at which Mr Yokotake presided                 tne 01 tne meet ing was commenced an appeal was made to the memhers on be half of the victims of the floods in Centr"
"2047","1420035315","19310915",1931,"The North China Herald","Feature, Article","MOTOR CARS AND ROADS","MOTOR CARS AND ROADS                 Mr O'Bolger presided at Thursday's tiffin meeting of the Shanghai Rotary Club which was held at the Navy in Sze- chuen Road Mr Bauer of the National Automobile Chamber of Commerce who was introduced by Mr Julean Arnold was the guest of honour and gave very interesting address"
"2048","1420035345","19310908",1931,"The North China Herald","Feature, Article","THE UP-TO-DATE EXPLORER","THE UP-TO-DATE EXPLORER                 Hardships and Unpreparedness Dr Andrews at Rotary Club Mr Brewer presided over very large attendance of members visiting rotarians and guests at Thursday's tiffin meeting of the Shanghai Rotary Club held at the Old Carlton Ningpo Road at dships and Unpreparedness Dr Andrews at Rotary Club                 Mr Brewer presided over very large attendance of members visiting rotarians and guests at Thursday's tiffin meeting of the Shanghai Rotary Club held at the Old Carlton Ningpo Road at which Dr Roy Chapman Andrews noted explorer gave very interesting                 address on the bide lines oi ex Mr Culbertson introduced the speaker of the da"
"2049","1420036782","19310929",1931,"The North China Herald","Feature, Article","Article 6 -- No Title","THE Reading Rotary Club is pre senting the Rotary Club of Read ing Pennsylvania with clock for use at its meetings                 Delegates attending the annual conference of the Institute of Journalists recently discussed THE Reading Rotary Club is pre senting the Rotary Club of Read ing Pennsylvania with clock for use at its meetings                 Delegates attending the annual conference of the Institute of Journalists recently discussed the question of restricting th"
"2050","1420037103","19311006",1931,"The North China Herald","Feature, Article","RHODES SCHOLARSHIPS","RHODES SCHOLARSHIPS                 At Thursday's tiffin meeting oif the Shanghai Rotary Club held at the Old Carlton Mr Vernon Nash of Yenching University who was the guest of honour and speaker of day gave highly illuminating and instructive address on An Appraisal of the Rhodes Scholarship"
"2051","1420037266","19330503",1933,"The North China Herald","Feature, Article","LEPER SCOURGE IN CHINA DECLAIMED","LEPER SCOURGE IN CHINA DECLAIMED                 Third of World's Victims Found in this Country                 Speaking before the Shanghai Rotary Club on Apr 27 on Lepsosy in the Yantze Valley Rev Wu said no province in China including Manchuria was free from the and in this country there are 3,000,000 cases which represent about one third of the"
"2052","1420037536","19320405",1932,"The North China Herald","Front Page/Cover Story","NOTES AND COMMENTS","section of the community and the arguments that the Curfew hampered legiti mate trading operations have merely been used as camouflage Shanghai Rotary The election of Mr Harris to be President of the Rotary Club in succession to the amiable and indefatigable Dr Fong Sec whose term of office is now ending will be welcomed by large circle even beyond that of Rotarians Mr Harris has in many public activi ties s o Sandor who will it may be judged discharge those duties with discretion and much energy It will be noted that other nation- alties are well represented on the new Committee although seeing that the Rotary Club here can muster some twenty nations within its fold it cannot in any given                 year be completely representative Mr Harris's installation takes place on Thursday next and it is expect ed"
"2053","1420037943","19340711",1934,"The North China Herald","Feature, Article","A Hongkong Letter","anned this trip to Australia so that Mrs Grellier could visit her relatives and ere expecting to be away for two or three months Outing at Repulse Bay Mrs Lo will be hostess on behalf of the Hongkong Rotary Club to 50 girls from the Industrial School at Poktulam on Thursday June 28, when an outing has been planned at Repulse Jtsay Several have been put at the disposal of the Club for that day First Aid Cours"
"2054","1420038114","19320405",1932,"The North China Herald","Feature, Article","UNION CLUB OF CHINA","f the com pany That Messrs Lowe Bingham Matthews to be re-elected auditors for the ensuing year at fee of Tls 50/                 Mr Peter Harris Mr Peter Harris was elected President of the Shanghai Rotary Club at the weekly tiffin held on Mar 31. Mr Hugo Sandor was elected Vice-President Members of the Committee were elected as follows Messrs Frank Qange Rail Hasenohrl Bo Kwok Jloe McCracken Jim Price Kas"
"2055","1420038187","19321116",1932,"The North China Herald","Feature, Article","THE HANDCOURT TENNIS SERIES","has long dreamed of possessing Mme Dvorjetz was certainly not in her usual form Compared to the way she snatched the Association title from Mrs Krenov in Septem ber she was quite different player THE ROTARY CLUB AT GOLF By permission of the Shanghai Golf Club the third semi-annual competition for the Morris Cup was played at Seekingjao on Nov 8, villi the following results Gross H'cap Nett Piute re 83 20 63"
